titulo,data,url,
Confira as matérias da edição impressa nº 276 do Jornal A Verdade (1ª quinzena de agosto),2023-08-23T17:16:32-03:00,https://averdade.org.br/2023/08/confira-as-materias-da-edicao-impressa-no-276-do-jornal-a-verdade-1a-quinzena-de-agosto/,
Povo do Equador decide proibir mineração e extração de petróleo em plebiscito,2023-08-23T18:07:39-03:00,https://averdade.org.br/2023/08/povo-do-equador-decide-proibir-mineracao-e-extracao-de-petroleo-em-plebiscito/,
É preciso lutar contra a violência policial,2023-08-24T11:15:43-03:00,https://averdade.org.br/2023/08/e-preciso-lutar-contra-a-violencia-policial/,
Prefeitura expulsa comerciantes do Centro do Recife,2023-08-23T20:50:27-03:00,https://averdade.org.br/2023/08/prefeitura-expulsa-comerciantes-do-centro-do-recife/,
Trabalhadores de TI organizam ato pelo reajuste salarial em Recife,2023-08-26T18:40:31-03:00,https://averdade.org.br/2023/08/trabalhadores-de-ti-organizam-ato-pelo-reajuste-salarial-em-recife/,
Bruno Paes Manso: “Alguém queria Marielle morta. Foi uma questão política.”,2024-04-01T20:33:54-03:00,https://averdade.org.br/2023/08/bruno-paes-manso-alguem-queria-marielle-morta-foi-uma-questao-politica/,
População trans é impedida de entrar na universidade por causa da violência,2023-08-24T15:20:04-03:00,https://averdade.org.br/2023/08/populacao-trans-e-impedida-de-entrar-na-universidade-por-causa-da-violencia/,
Atos contra o genocídio do povo negro acontecem em todo país,2023-08-25T22:46:07-03:00,https://averdade.org.br/2023/08/atos-contra-o-genocidio-do-povo-negro-acontecem-em-todo-pais/,
Curso de Teoria Marxista em Petrolina,2023-08-25T14:25:03-03:00,https://averdade.org.br/2023/08/curso-petrolina/,
UESC realiza seu 17º Congresso,2023-08-26T11:22:31-03:00,https://averdade.org.br/2023/08/congresso-da-uesc/,
Pela vida das mulheres estudantes!,2023-08-26T18:40:48-03:00,https://averdade.org.br/2023/08/pela-vida-das-mulheres-estudantes/,
Moradores da Vila Esperança organizam ato de resistência,2023-08-29T18:26:07-03:00,https://averdade.org.br/2023/08/vila-esperanca-organiza-ato-de-resistencia/,
"Em Natal, PM invade batalha de Rap, agride e ameaça MCs.",2023-08-29T18:27:42-03:00,https://averdade.org.br/2023/08/em-natal-pm-invade-batalha-de-rap-agride-e-ameaca-mcs/,
Estudantes da UFV denunciam ocorrências de assédio e clamam justiça,2023-08-29T18:29:16-03:00,https://averdade.org.br/2023/08/estudantes-da-ufv-denunciam-ocorrencias-de-assedio-e-clamam-justica/,
“Já mataram minha mãe e meu irmão. O próximo sou eu”,2023-08-29T18:17:34-03:00,https://averdade.org.br/2023/08/ja-mataram-minha-mae-e-meu-irmao-o-proximo-sou-eu/,
Josué de Castro: 50 anos da imortalidade do cientista que estudou a Fome no Brasil,2023-08-29T18:14:59-03:00,https://averdade.org.br/2023/08/josue-de-castro/,
Secretário de Habitações visita ocupações do MLB em Belo Horizonte.,2023-08-29T12:00:28-03:00,https://averdade.org.br/2023/08/secretario-de-habitacoes-visita-ocupacoes-do-mlb-em-belo-horizonte/,
Visibilidade Lésbica e a Luta Contra o Capitalismo,2023-08-29T17:22:21-03:00,https://averdade.org.br/2023/08/visibilidade-lesbica-e-a-luta-contra-o-capitalismo/,
Banqueiros dobram lucros dos créditos rotativos e endividam pobres,2023-08-29T18:51:00-03:00,https://averdade.org.br/2023/08/banqueiros-dobram-lucros-dos-creditos-rotativos-e-endividam-pobres/,
Justiça por Marielle e Anderson!,2023-08-30T11:15:24-03:00,https://averdade.org.br/2023/08/justica-por-marielle-e-anderson/,
Brasil precisa recriar a Comissão de Mortos e Desaparecidos,2023-08-30T11:25:42-03:00,https://averdade.org.br/2023/08/brasil-precisa-recriar-a-comissao-de-mortos-e-desaparecidos/,
PCR realizará atos pelos 50 anos do heroísmo revolucionário de seus dirigentes assassinados pela Ditadura Militar,2023-08-30T11:38:51-03:00,https://averdade.org.br/2023/08/pcr-realizara-atos-pelos-50-anos-do-heroismo-revolucionario-de-seus-dirigentes-assassinados-pela-ditadura-militar/,
Bolsonaro enriqueceu ilegalmente com venda de joias doadas ao Brasil,2023-08-30T11:43:22-03:00,https://averdade.org.br/2023/08/bolsonaro-enriqueceu-ilegalmente-com-venda-de-joias-doadas-ao-brasil/,
UP avança na preparação do seu 3° Congresso Nacional,2023-08-30T11:47:56-03:00,https://averdade.org.br/2023/08/up-avanca-na-preparacao-do-seu-3-congresso-nacional/,
As consequências no mundo do trabalho após a Reforma Trabalhista,2023-08-30T11:53:45-03:00,https://averdade.org.br/2023/08/as-consequencias-no-mundo-do-trabalho-apos-a-reforma-trabalhista/,
Exploração e assédio às trabalhadoras da fábrica Guararapes,2023-08-30T12:01:53-03:00,https://averdade.org.br/2023/08/exploracao-e-assedio-as-trabalhadoras-da-fabrica-guararapes/,
11 de agosto: estudantes vão às ruas contra os cortes na educação e pelo fim da reforma do Ensino Médio,2023-08-30T12:12:03-03:00,https://averdade.org.br/2023/08/11-de-agosto-estudantes-vao-as-ruas-contra-os-cortes-na-educacao-e-pelo-fim-da-reforma-do-ensino-medio/,
Militantes da UJR aumentam suas vendas individuais de jornais em brigadas,2023-08-30T12:16:39-03:00,https://averdade.org.br/2023/08/militantes-da-ujr-aumentam-suas-vendas-individuais-de-jornais-em-brigadas/,
A luta por moradia e as ocupações urbanas salvam a vida das mulheres,2023-08-30T13:26:24-03:00,https://averdade.org.br/2023/08/a-luta-por-moradia-e-as-ocupacoes-urbanas-salvam-a-vida-das-mulheres/,
Vamos organizar as mulheres trabalhadoras em cada estado,2023-08-30T18:49:55-03:00,https://averdade.org.br/2023/08/vamos-organizar-as-mulheres-trabalhadoras-em-cada-estado/,
Mais de 200 estudantes em Fortaleza vão às ruas pela reforma de suas escolas,2023-08-30T14:56:24-03:00,https://averdade.org.br/2023/08/mais-de-200-estudantes-em-fortaleza-vao-as-ruas-pela-reforma-de-suas-escolas/,
Câmara de Mossoró aprova PL que ataca os direitos dos servidores públicos,2023-08-30T16:43:42-03:00,https://averdade.org.br/2023/08/camara-de-mossoro-aprova-pl-que-ataca-os-direitos-dos-servidores-publicos/,
Vereador Fascista de Natal apresenta PL para criminalizar a luta por moradia,2023-08-30T18:04:02-03:00,https://averdade.org.br/2023/08/vereador-fascista-de-natal-apresenta-pl-para-criminalizar-a-luta-por-moradia/,
Ocupação Rayana Alves: um ano de luta e resistência em Belém,2023-08-30T18:53:45-03:00,https://averdade.org.br/2023/08/ocupacao-rayana-alves-um-ano-de-luta-e-resistencia-em-belem/,
“A história está cheia de sucessos  e derrotas temporárias”,2023-08-30T18:58:57-03:00,https://averdade.org.br/2023/08/a-historia-esta-cheia-de-sucessos-e-derrotas-temporarias/,
"Emmanuel Bezerra dos Santos, exemplo de jovem revolucionário",2024-04-03T12:02:16-03:00,https://averdade.org.br/2023/08/emmanuel-bezerra-dos-santos-exemplo-de-jovem-revolucionario/,
Confira as matérias da edição impressa nº 277 do Jornal A Verdade (2ª quinzena de agosto),2023-08-30T19:20:25-03:00,https://averdade.org.br/2023/08/confira-as-materias-da-edicao-impressa-no-277-do-jornal-a-verdade-2a-quinzena-de-agosto/,
Governo Federal quer dar “reajuste” de menos de 1% aos servidores públicos em 2024,2023-08-30T20:02:58-03:00,https://averdade.org.br/2023/08/governo-federal-quer-dar-reajuste-de-menos-de-1-aos-servidores-publicos-em-2024/,
Neste Canto do Mundo: filme aborda as consequências do bombardeio de Hiroshima e Nagasaki,2023-08-31T10:28:55-03:00,https://averdade.org.br/2023/08/o-filme-neste-canto-do-mundo/,
OXXO no Brasil – A Conveniência que Mascara o Capitalismo Predatório,2023-08-31T11:50:30-03:00,https://averdade.org.br/2023/08/oxxo-no-brasil-a-conveniencia-que-mascara-o-capitalismo-predatorio/,
Novas leis antitrans atacam população já profundamente violentada,2023-08-31T12:31:42-03:00,https://averdade.org.br/2023/08/novas-leis-antitrans-atacam-populacao-ja-profundamente-violentada/,
A atuação do A Verdade nas periferias,2023-08-31T14:05:19-03:00,https://averdade.org.br/2023/08/a-atuacao-do-a-verdade-nas-periferias/,
Deputado Glauber Braga é vítima de perseguição da justiça,2023-08-31T20:02:06-03:00,https://averdade.org.br/2023/08/deputado-glauber-braga-e-vitima-de-perseguicao-da-justica/,
Grandes empresas são responsáveis pela falta d’água no Rio de Janeiro,2023-10-02T13:02:06-03:00,https://averdade.org.br/2023/08/grandes-empresas-sao-responsaveis-pela-falta-dagua-no-rio-de-janeiro/,
Estudantes refundam DCE da UCSal após décadas de inatividade,2023-09-01T08:44:27-03:00,https://averdade.org.br/2023/09/estudantes-refundam-dce-da-ucsal-apos-decadas-de-inatividade/,
O condicionamento físico como tarefa revolucionária,2023-09-03T22:03:43-03:00,https://averdade.org.br/2023/09/o-condicionamento-fisico-como-tarefa-revolucionaria/,
Recife tem maior taxa de desemprego de todas as Regiões Metropolitanas,2023-09-03T20:04:39-03:00,https://averdade.org.br/2023/09/recife-indice-de-desemprego/,
Vivam os heróis do PCR e do povo brasileiro!,2023-09-07T21:05:59-03:00,https://averdade.org.br/2023/09/vivam-os-herois-do-pcr-e-do-povo-brasileiro/,
Privatização da água e corrupção em Jundiaí,2023-09-04T13:49:04-03:00,https://averdade.org.br/2023/09/privatizacao-da-agua-e-corrupcao-em-jundiai/,
Estudantes da ECA-USP realizam ato por contratação de professores,2023-09-05T09:31:12-03:00,https://averdade.org.br/2023/09/estudantes-da-eca-usp-realizam-ato-por-contratacao-de-professores/,
É preciso ter coragem!,2023-09-08T09:35:41-03:00,https://averdade.org.br/2023/09/e-preciso-ter-coragem/,
Jovem quilombola é morto pela polícia militar em Juazeiro (BA),2023-09-05T11:10:30-03:00,https://averdade.org.br/2023/09/jovem-quilombola-e-morto-pela-policia-militar-em-juazeiro-ba/,
A Batalha da Maré e os 50 anos da Cultura Hip Hop,2023-09-05T10:57:46-03:00,https://averdade.org.br/2023/09/a-batalha-da-mare-e-os-50-anos-da-cultura-hip-hop/,
Refeições do Restaurante Universitário da UFPE causam intoxicação alimentar,2023-09-05T11:17:09-03:00,https://averdade.org.br/2023/09/refeicoes-ru-ufpe-causa-intoxicacao-alimentar/,
Brasil tem recordes de feminicídios e estupros após 17 anos da Lei Maria da Penha,2023-09-05T12:00:43-03:00,https://averdade.org.br/2023/09/brasil-tem-recordes-de-feminicidios-e-estupros-apos-17-anos-da-lei-maria-da-penha/,
"Manoel Lisboa de Moura, dirigente da Revolução Brasileira",2023-09-07T17:32:26-03:00,https://averdade.org.br/2023/09/manoel-lisboa-de-moura-dirigente-da-revolucao-brasileira/,
O maior risco da história da Amazônia,2023-09-07T21:07:36-03:00,https://averdade.org.br/2023/09/o-maior-risco-da-historia-da-amazonia/,
Os votos reacionários de Zanin e o papel do poder judiciário,2023-09-05T16:47:47-03:00,https://averdade.org.br/2023/09/os-votos-reacionarios-de-zanin-e-o-papel-do-poder-judiciario/,
União Cabofriense dos estudantes completa 10 anos no seu Conselho de Entidades de Base,2023-09-05T16:55:38-03:00,https://averdade.org.br/2023/09/uniao-cabofriense-dos-estudantes-completa-10-anos-no-seu-conselho-de-entidades-de-base/,
Entidades de base estudantil da UFRB se organizam em solidariedade à UNILAB,2023-09-06T11:20:21-03:00,https://averdade.org.br/2023/09/entidades-de-base-estudantil-da-ufrb-se-organizam-em-solidariedade-a-unilab/,
A Batalha Delarua e a Cultura nas Periferias,2023-09-06T12:43:28-03:00,https://averdade.org.br/2023/09/a-batalha-delarua-e-a-cultura-nas-periferias/,
29º Grito dos Excluídos sai às ruas contra as injustiças do capitalismo no Brasil,2023-09-07T19:57:55-03:00,https://averdade.org.br/2023/09/29o-grito-dos-excluidos-sai-as-ruas-para-denunciar-as-injusticas-do-capitalismo-no-brasil/,
Reforma do Museu do Ipiranga não atende necessidades das pessoas com deficiência,2023-09-07T19:52:37-03:00,https://averdade.org.br/2023/09/reforma-do-museu-do-ipiranga-nao-atende-necessidades-das-pessoas-com-deficiencia/,
Comerciantes ricos mistificam história de bairros de São Paulo para aumentar seus lucros,2023-09-07T20:19:00-03:00,https://averdade.org.br/2023/09/comerciantes-ricos-mistificam-historia-de-bairros-de-sao-paulo-para-aumentar-seus-lucros/,
MLB elege representantes e coordenadores para a CMP,2023-09-07T20:50:10-03:00,https://averdade.org.br/2023/09/mlb-elege-representantes-e-coordenadores-para-a-cmp/,
PCR celebra 50 anos de imortalidade de seus heróis,2023-09-18T17:03:57-03:00,https://averdade.org.br/2023/09/pcr-celebra-50-anos-de-imortalidade-de-seus-herois/,
Estudantes conquistam nova disciplina no curso de história da USP,2023-09-07T21:27:05-03:00,https://averdade.org.br/2023/09/estudantes-conquistam-nova-disciplina-no-curso-de-historia-da-usp/,
Movimento Olga Benario organiza oficina de xadrez para mulheres,2023-09-08T11:06:13-03:00,https://averdade.org.br/2023/09/movimento-olga-benario-organiza-oficina-de-xadrez-para-mulheres/,
Maior acervo do país sobre o Cangaço ameaçado de fechar as portas no Sertão Pernambucano,2023-09-08T21:41:22-03:00,https://averdade.org.br/2023/09/acervo-sobre-o-cangaco-ameacado-de-fechar-as-portas/,
Prefeito fascista de São Bernardo do Campo tenta despejar o Projeto Meninos e Meninas de Rua,2023-09-08T22:07:28-03:00,https://averdade.org.br/2023/09/prefeito-fascista-de-sao-bernardo-do-campo-tenta-despejar-o-projeto-meninos-e-meninas-de-rua/,
Violência contra a mulher aumenta pelo descaso da prefeitura em SBC,2023-09-11T11:30:18-03:00,https://averdade.org.br/2023/09/falta-de-politicas-publicas-faz-crescer-a-violencia-contra-as-mulheres-em-sao-bernardo-do-campo/,
Quem criou o fascista que roubou as joias e tentou fraudar as urnas eletrônicas,2023-09-11T11:33:25-03:00,https://averdade.org.br/2023/09/quem-criou-o-fascista-que-roubou-as-joias-e-tentou-fraudar-as-urnas-eletronicas/,
UP realiza Congresso Estadual em SP com centenas de delegados,2023-09-11T12:52:10-03:00,https://averdade.org.br/2023/09/up-realiza-congresso-estadual-em-sp-com-centenas-de-delegados/,
Terremoto em Marrocos causa milhares de mortes,2023-09-11T16:35:57-03:00,https://averdade.org.br/2023/09/terremoto-em-marrocos-causa-milhares-de-mortes/,
Crônica: Militares assassinos punidos,2023-09-11T16:52:08-03:00,https://averdade.org.br/2023/09/cronica-militares-assassinos-punidos/,
Poesia: Quatro de setembro,2023-09-11T17:06:10-03:00,https://averdade.org.br/2023/09/poesia-quatro-de-setembro/,
Estudante e dirigente da UP é vítima de ataques racistas na UFAL,2023-09-13T19:08:03-03:00,https://averdade.org.br/2023/09/estudante-e-dirigente-da-up-e-vitima-de-ataques-racistas-na-ufal/,
Movimentos sociais lançam petição por uma empresa estatal de ônibus em Natal,2023-09-13T17:57:30-03:00,https://averdade.org.br/2023/09/movimentos-sociais-peticao-transporte-publico/,
11 de setembro: EUA usaram discurso contra o terrorismo para oprimir os povos do mundo,2023-09-13T19:04:25-03:00,https://averdade.org.br/2023/09/11-de-setembro-eua-usaram-discurso-contra-o-terrorismo-para-oprimir-os-povos-do-mundo/,
Governador nega aumento de pensão às vítimas do Césio-137 em Goiás,2023-09-13T19:23:38-03:00,https://averdade.org.br/2023/09/governador-nega-aumento-de-pensao-as-vitimas-do-cesio-137-em-goias/,
Estudantes da UERJ exigem pagamento de bolsas e auxílios,2023-09-13T19:33:08-03:00,https://averdade.org.br/2023/09/estudantes-da-uerj-exigem-pagamento-de-bolsas-e-auxilios/,
10 de setembro: dia da luta contra a gordofobia,2023-09-13T20:02:13-03:00,https://averdade.org.br/2023/09/10-de-setembro-dia-da-luta-contra-a-gordofobia/,
Estudantes realizam ato denunciando transfobia de professora na UFBA,2023-09-14T16:13:29-03:00,https://averdade.org.br/2023/09/estudantes-realizam-ato-denunciando-transfobia-de-professora-na-ufba/,
Monumento colonial em Natal recebe manifestação contra o Marco Temporal,2023-09-17T14:09:43-03:00,https://averdade.org.br/2023/09/rn-decora-forte-dos-reis-magos-em-protesto-contra-o-marco-temporal/,
Imperialismo está por trás das milhares de mortes em inundações na Líbia,2023-09-15T13:53:49-03:00,https://averdade.org.br/2023/09/imperialismo-esta-por-tras-das-milhares-de-mortes-em-inundacoes-na-libia/,
UP no Amazonas realiza curso de formação para coordenadores de núcleos,2023-09-16T00:58:08-03:00,https://averdade.org.br/2023/09/up-no-amazonas-realiza-curso-de-formacao-para-coordenadores-de-nucleos/,
Reitoria da UFRJ ignora demanda estudantil e adia inauguração de novo bandejão,2023-09-16T01:14:22-03:00,https://averdade.org.br/2023/09/reitoria-da-ufrj-ignora-demanda-estudantil-e-adia-inauguracao-de-novo-bandejao/,
"O Cinema Soviético, o realismo no filme “A Mãe” e o filme Zuzu Angel",2023-09-16T22:41:17-03:00,https://averdade.org.br/2023/09/o-cinema-sovietico-e-e-realismo-no-filme-a-mae-e-o-filme-zuzu-angel/,
Herói revolucionário Emmanuel Bezerra é homenageado em evento em Natal,2023-09-17T14:05:56-03:00,https://averdade.org.br/2023/09/heroi-revolucionario-emmanuel-bezerra-e-homenageado-em-evento-em-natal/,
Bilionários têm 15% do PIB enquanto pobres vivem na miséria,2023-09-18T15:58:27-03:00,https://averdade.org.br/2023/09/fortuna-de-bilionarios-brasileiros-equivale-a-15-do-pib-enquanto-pobres-vivem-na-miseria/,
Filme curitibano retrata os horrores do período da Ditadura Militar no país,2023-09-17T13:19:55-03:00,https://averdade.org.br/2023/09/filme-curitibano-retrata-os-horrores-do-periodo-da-ditadura-militar-no-pais/,
Unidade Popular sai fortalecida dos congressos locais no RJ,2023-09-18T00:29:15-03:00,https://averdade.org.br/2023/09/unidade-popular-sai-fortalecida-dos-congressos-locais-no-rj/,
Estado brasileiro não cumpre 19 das 20 metas do Plano Nacional de Educação,2023-09-18T00:45:01-03:00,https://averdade.org.br/2023/09/estado-brasileiro-nao-cumpre-19-das-20-metas-do-plano-nacional-de-educacao/,
Fenet realiza encontro de estudantes em ensino técnico da Região Sul para lutar pela educação,2023-09-18T00:50:47-03:00,https://averdade.org.br/2023/09/fenet-realiza-encontro-de-estudantes-em-ensino-tecnico-da-regiao-sul-para-lutar-pela-educacao/,
Ocupação Dom Paulo Evaristo Arns completa um ano de resistência,2023-09-18T12:00:16-03:00,https://averdade.org.br/2023/09/ocupacao-dom-paulo-evaristo-arns-completa-um-ano-de-resistencia/,
Correnteza organiza cozinha solidária no CRUSP,2023-09-18T12:16:38-03:00,https://averdade.org.br/2023/09/correnteza-organiza-cozinha-solidaria-no-crusp/,
Técnico-administrativos da Unesp entram em greve por reajuste e isonomia salarial,2023-09-18T13:07:04-03:00,https://averdade.org.br/2023/09/tecnico-administrativos-da-unesp-entram-em-greve-por-reajuste-e-isonomia-salarial/,
Prefeito de Itaquaquecetuba investe em repressão na periferia,2023-09-18T13:26:26-03:00,https://averdade.org.br/2023/09/prefeito-de-itaquaquecetuba-investe-em-repressao-na-periferia/,
3º Marcha das Mulheres Indígenas reúne 8 mil e reafirma direitos e luta das mulheres originárias,2023-09-19T21:15:26-03:00,https://averdade.org.br/2023/09/3o-marcha-das-mulheres-indigenas-reune-6-mil-e-reafirma-direitos-e-luta-das-mulheres-originarias/,
Estudantes da UFPR denunciam agressão de mulheres em ataque fascista,2023-09-19T18:52:40-03:00,https://averdade.org.br/2023/09/estudantes-da-ufpr-denunciam-agressao-de-mulheres-em-ataque-fascista/,
Vítimas da mineradora Braskem são criminalizadas após protesto,2023-09-19T20:17:48-03:00,https://averdade.org.br/2023/09/vitimas-da-mineradora-braskem-sao-criminalizadas-apos-protesto/,
SUS completa 33 anos lutando contra subfinanciamento e ataques aos direitos trabalhistas,2023-09-19T20:05:11-03:00,https://averdade.org.br/2023/09/sus-completa-33-anos-lutando-contra-subfinanciamento-e-ataques-aos-direitos-trabalhistas/,
Correnteza vence eleição do DCE da Universidade de Passo Fundo,2023-09-19T20:13:32-03:00,https://averdade.org.br/2023/09/correnteza-vence-eleicao-do-dce-da-universidade-de-passo-fundo/,
"Pela aprovação da ADPF 442, pela Descriminalização do Aborto no Brasil!",2023-09-20T13:59:18-03:00,https://averdade.org.br/2023/09/pela-aprovacao-da-adpf-442-pela-descriminalizacao-do-aborto-no-brasil/,
Câmara Municipal de Santo André proíbe que agentes públicos falem sobre direito ao aborto,2023-09-20T14:59:08-03:00,https://averdade.org.br/2023/09/camara-municipal-de-santo-andre-proibe-que-agentes-publicos-falem-sobre-direito-ao-aborto/,
Estudantes no RN passam fome em sala de aula devido a falta de merenda escolar,2023-09-20T19:13:29-03:00,https://averdade.org.br/2023/09/estudantes-no-rn-passam-fome-em-sala-de-aula-devido-a-falta-de-merenda-escolar/,
"Na contramão da ciência, portaria do governo Lula segue apoiando “comunidades terapêuticas”",2023-09-20T19:39:18-03:00,https://averdade.org.br/2023/09/na-contramao-da-ciencia-portaria-do-governo-lula-segue-apoiando-comunidades-terapeuticas/,
Carta ao camarada Manoel Lisboa,2023-09-20T19:54:26-03:00,https://averdade.org.br/2023/09/carta-ao-camarada-manoel-lisboa/,
Estudantes de Nilópolis (RJ) refundam entidade secundarista,2023-09-20T20:15:18-03:00,https://averdade.org.br/2023/09/estudantes-de-nilopolis-rj-refundam-entidade-secundarista/,
Casa Almerinda Gama promove oficina de mandalas para mulheres vítimas de violência de gênero,2023-09-20T20:45:23-03:00,https://averdade.org.br/2023/09/casa-almerinda-gama-promove-oficina-de-mandalas-para-mulheres-vitimas-de-violencia-de-genero/,
Mulheres paraenses lutam por justiça para estudante baleada por estuprador,2023-09-20T20:31:33-03:00,https://averdade.org.br/2023/09/mulheres-paraenses-na-luta-por-justica-para-estudante-baleada-por-estuprador/,
100 mil pessoas morreram de overdose nos EUA em um ano,2023-09-20T23:56:34-03:00,https://averdade.org.br/2023/09/100-mil-pessoas-morreram-de-overdose-nos-eua-em-um-ano/,
Estudantes da USP entram em greve por contratação de professores e permanência estudantil,2023-09-20T22:38:43-03:00,https://averdade.org.br/2023/09/estudantes-da-usp-entram-em-greve-por-contratacao-de-professores-e-permanencia-estudantil/,
Mitos e resistência negra no Brasil,2023-09-21T20:40:45-03:00,https://averdade.org.br/2023/09/mitos-e-resistencias-negra/,
Estudantes do RN ocupam a Secretaria De Educação demandando a merenda escolar,2023-09-21T21:34:01-03:00,https://averdade.org.br/2023/09/estudantes-do-rn-ocupam-a-secretaria-de-educacao-demandando-a-merenda-escolar/,
Estudantes do interior do Rio Grande do Norte sofrem com precariedade do transporte público,2023-09-21T19:42:30-03:00,https://averdade.org.br/2023/09/estudantes-do-interior-do-rio-grande-do-norte-sofrem-com-precariedade-do-transporte-publico/,
Governo do Equador ignora vontade popular para garantir os lucros dos monopólios do petróleo,2023-09-21T20:52:46-03:00,https://averdade.org.br/2023/09/governo-do-equador-ignora-vontade-popular-para-garantir-os-lucros-dos-monopolios-do-petroleo/,
Novo plano diretor do Rio de Janeiro favorece interesses da especulação imobiliária,2023-09-21T21:03:49-03:00,https://averdade.org.br/2023/09/novo-plano-diretor-do-rio-de-janeiro-favorece-interesses-da-especulacao-imobiliaria/,
Povos indígenas derrotam ruralistas e barram o Marco Temporal no STF,2023-09-22T17:37:29-03:00,https://averdade.org.br/2023/09/povos-indigenas-derrotam-ruralistas-e-barram-o-marco-temporal-no-stf/,
São Paulo alcança tiragem de 10 mil jornais por quinzena,2023-09-22T19:53:37-03:00,https://averdade.org.br/2023/09/sao-paulo-alcanca-tiragem-de-10-mil-jornais-por-quinzena/,
"Marco Temporal foi derrotado pelos povos indígenas, mas ministros ainda defendem interesses ruralistas",2023-09-23T09:13:49-03:00,https://averdade.org.br/2023/09/marco-temporal-foi-derrotado-pelos-povos-indigenas-mas-ministros-ainda-defendem-interesses-dos-ruralistas/,
Nubank anuncia recorde de receita e demite em massa,2023-09-25T11:41:01-03:00,https://averdade.org.br/2023/09/nubank-anuncia-recorde-de-receita-e-demite-em-massa/,
Pelo direito de decidir: 26 de setembro – Dia Mundial da Contracepção,2023-09-26T08:28:43-03:00,https://averdade.org.br/2023/09/pelo-direito-de-decidir-26-de-setembro-dia-mundial-da-contracepcao/,
A importância da participação popular na construção do Conselho Tutelar e na defesa das crianças e adolescentes,2023-09-26T08:56:37-03:00,https://averdade.org.br/2023/09/a-importancia-da-participacao-popular-na-construcao-do-conselho-tutelar-e-na-defesa-das-criancas-e-adolescentes/,
A herança da Ditadura Militar na PM do Rio de Janeiro,2023-09-26T17:27:23-03:00,https://averdade.org.br/2023/09/a-heranca-da-ditadura-militar-na-pm-do-rio-de-janeiro/,
MLC reúne centenas de sindicalistas em seu 2º Congresso Nacional,2023-09-26T17:42:52-03:00,https://averdade.org.br/2023/09/mlc-reune-centenas-de-sindicalistas-em-seu-2o-congresso-nacional/,
"Entregador, quem é o dono da tua hora?",2023-09-26T17:47:16-03:00,https://averdade.org.br/2023/09/entregador-quem-e-o-dono-da-tua-hora/,
"Radamés Cândido: “Com a paralisação, conseguimos um aumento salarial de 19%”",2023-09-26T17:53:59-03:00,https://averdade.org.br/2023/09/radames-candido-com-a-paralisacao-conseguimos-um-aumento-salarial-de-19/,
Brasil somou 558 greves no primeiro semestre,2023-09-26T17:57:08-03:00,https://averdade.org.br/2023/09/brasil-somou-558-greves-no-primeiro-semestre/,
Alemanha e Áustria crescem repressão a mobilizações da juventude,2023-09-26T18:07:45-03:00,https://averdade.org.br/2023/09/alemanha-e-austria-crescem-repressao-a-mobilizacoes-da-juventude/,
UJR realiza 2ª Conferência Nacional do Trabalho de Massas,2023-09-26T18:09:52-03:00,https://averdade.org.br/2023/09/ujr-realiza-2a-conferencia-nacional-do-trabalho-de-massas/,
Brasil é o 5° país que mais mata mulheres,2023-09-26T18:19:42-03:00,https://averdade.org.br/2023/09/brasil-e-o-5-pais-que-mais-mata-mulheres/,
Assassinato de Mãe Bernadete é crime contra o povo negro,2023-09-26T18:25:02-03:00,https://averdade.org.br/2023/09/assassinato-de-mae-bernadete-e-crime-contra-o-povo-negro/,
Brigadas ajudam a crescer a UP e as vendas do jornal,2023-09-26T18:29:25-03:00,https://averdade.org.br/2023/09/brigadas-ajudam-a-crescer-a-up-e-as-vendas-do-jornal/,
Confira as matérias da edição impressa nº 278 do Jornal A Verdade (1ª quinzena de setembro),2023-09-26T18:40:08-03:00,https://averdade.org.br/2023/09/confira-as-materias-da-edicao-impressa-no-278-do-jornal-a-verdade-1a-quinzena-de-setembro/,
Trabalhadores de fábricas de automóveis entram em greve nos EUA por melhores condições de trabalho,2023-09-26T19:55:30-03:00,https://averdade.org.br/2023/09/trabalhadores-de-fabricas-de-automoveis-entram-em-greve-nos-eua-por-melhores-condicoes-de-trabalho/,
Congresso da UP elege direção do Paraná e fortalece luta antifascista no estado,2023-09-27T18:25:56-03:00,https://averdade.org.br/2023/09/congresso-da-up-elege-direcao-do-parana-e-fortalece-luta-antifascista-no-estado/,
Nada mudou depois de 8 meses de aumento da passagem nos trens do RJ,2023-09-28T17:05:20-03:00,https://averdade.org.br/2023/09/nada-mudou-depois-de-8-meses-de-aumento-da-passagem-nos-trens-do-rj/,
CARTA | Greve dos servidores da FUNPAPA: um exemplo de luta,2023-09-28T18:01:09-03:00,https://averdade.org.br/2023/09/carta-greve-dos-servidores-da-funpapa-um-exemplo-de-luta/,
UJR faz ativo com militância da Baixada Fluminense e Região Serrana,2023-09-28T17:50:57-03:00,https://averdade.org.br/2023/09/ujr-faz-ativo-com-militancia-da-baixada-fluminense-e-regiao-serrana/,
Assalariados pagam mais impostos do que banqueiros e agronegócio,2023-09-28T18:03:24-03:00,https://averdade.org.br/2023/09/assalariados-pagam-mais-impostos-do-que-banqueiros-e-agronegocio/,
Centro da cidadania LGBT em Natal completa 3 anos,2023-09-29T11:36:33-03:00,https://averdade.org.br/2023/09/centro-da-cidadania-lgbt-em-natal-completa-3-anos/,
